key1_id	key2_wkr_id	fraction	residents	error	method
60	66	0.000025	5.7	0.000000	point
67	60	0.000295	73.0	0.000000	point
56	56	0.999570	184450.6	0.000380	point
66	56	0.000039	7.4	0.000000	point
56	66	0.000102	18.8	0.000000	point
37	37	0.792865	222023.5	0.164190	point
12	13	0.783260	192548.4	0.131903	point
13	12	0.997558	215660.4	0.001969	point
56	13	0.000146	26.9	0.000000	point
56	12	0.000049	9.0	0.000000	point
12	12	0.207820	51088.2	0.031523	point
17	17	0.554224	152568.9	0.155248	point
12	17	0.000060	14.8	0.000000	point
17	13	0.199555	54934.4	0.035409	point
17	14	0.246140	67758.5	0.046531	point
14	14	1.000000	202447.2	0.000000	point
17	15	0.000066	18.3	0.000000	point
15	15	0.999964	206517.6	0.000027	point
15	14	0.000002	0.4	0.000000	point
9	9	0.998730	210857.2	0.001221	point
6	6	0.992620	214162.6	0.007139	point
6	9	0.000203	43.8	0.000000	point
9	6	0.001095	231.2	0.000001	point
8	8	0.996949	318461.6	0.003015	point
8	9	0.000558	178.3	0.000000	point
9	8	0.000086	18.1	0.000000	point
11	9	0.032655	7945.3	0.001146	point
11	11	0.957688	233016.1	0.040129	point
11	12	0.000036	8.8	0.000000	point
9	11	0.000090	18.9	0.000000	point
12	11	0.008847	2174.8	0.000081	point
10	10	0.963320	321025.3	0.034986	point
12	10	0.000013	3.3	0.000000	point
11	10	0.008761	2131.7	0.000057	point
10	11	0.000239	79.8	0.000000	point
13	10	0.001023	221.1	0.000001	point
37	12	0.000145	40.5	0.000000	point
13	13	0.001419	306.8	0.000002	point
45	66	0.000003	0.9	0.000000	point
66	37	0.000154	28.9	0.000000	point
44	37	0.000047	12.2	0.000000	point
44	45	0.000039	10.1	0.000000	point
37	35	0.053606	15011.1	0.003506	point
44	35	0.000027	7.0	0.000000	point
36	35	0.371056	127019.2	0.136457	point
37	44	0.000018	5.0	0.000000	point
37	36	0.153367	42946.9	0.021423	point
36	36	0.628534	215158.9	0.192991	point
36	37	0.000039	13.2	0.000000	point
24	23	0.993671	298886.4	0.005631	point
24	10	0.000071	21.3	0.000000	point
10	23	0.019087	6360.8	0.000357	point
24	36	0.005374	1616.5	0.000033	point
19	23	0.086109	28541.5	0.006728	point
19	18	0.790958	262169.1	0.124620	point
10	18	0.000675	224.9	0.000000	point
10	22	0.012797	4264.7	0.000168	point
